Id,FirstName,LastName,DateOfBirth,Country,Height,Weight,Position,JerseyNumber,TeamId,minimal_date_expereince
4e4871bd-c616-42d8-b5dd-57de5cf5bd64,Chris,Lowmass,15.04.1989,Serbia,1.44,50.04,0,293,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,15.04.1997
489b82c0-a62b-4f70-bc6f-ba07a7ef1a38,Granger,Carmont,22.05.1998,Sweden,1.73,142.59,2,294,f74c7855-407a-4989-9079-1e0e98ed1232,22.05.2006
34b99f3f-816d-4042-b6e3-fc7b74897460,Alene,Gibbett,22.12.2000,Brazil,1.9,195.63,2,295,815baa9d-02cc-49ae-bf3e-0e8958712efb,22.12.2008
df653d3e-f535-4d8c-9787-54dcf113bf33,Vanda,Colmer,06.05.2002,Poland,1.71,177.34,0,296,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,06.05.2010
0a36bc4f-ee88-4d8c-85d5-4636aa019a6a,Peterus,Lesor,21.06.1998,Portugal,1.59,52.55,0,297,e089d826-6001-45ae-9c5f-0109c044c30b,21.06.2006
26ddc644-893f-4fb1-9279-2704b65b7edf,Gustie,McCarrison,17.12.1996,China,1.62,105.35,1,298,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,17.12.2004
bc5304d2-aaf8-4c5f-9a51-9053d3744215,Verine,Mollin,30.08.1985,Ukraine,1.68,88.11,0,299,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,30.08.1993
8b17b537-7120-4c9a-8439-151455cd8c2c,Eadie,Bowdler,29.05.2004,Czech Republic,1.01,139.49,2,300,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,29.05.2012
53c34e4f-f44a-4483-851b-fe331201025f,Hymie,Appleyard,04.10.2002,Czech Republic,1.41,94.12,2,301,b824de3c-cacf-4489-84ca-b7801cba3db7,04.10.2010
db5a07b7-40b7-4d0a-884d-5dccf45039e1,Camey,Marshfield,30.07.1987,Syria,1.24,76.18,1,302,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,30.07.1995
0da20663-0c18-4fce-8fc5-27a6b81611b6,Stearn,Doctor,21.09.1990,Argentina,1.09,119.11,0,303,6240b294-5b27-4d32-b593-d0d73d57bce7,21.09.1998
a3ce9954-990d-4b59-b3e1-5f3be2002a18,Nestor,Bortolussi,07.01.1998,Russia,1.08,65.36,0,304,3748229b-f545-4303-a4f0-bf39565f86f2,07.01.2006
486bc204-2007-490a-9d16-cb3e4e86ba2b,Petra,Muat,23.02.1987,Colombia,1.19,86.97,0,305,710fbb15-7b65-40f3-99f6-a7e990cb4b53,23.02.1995
3c4e81c3-7f6e-45b5-9927-6513e12639d0,Benni,D'Ugo,10.05.1996,Indonesia,1.34,50.42,2,306,5cf08038-6c03-4d00-99ce-15c927bb71c0,10.05.2004
5d5ede04-eae8-4737-8d9e-0d2dc2ac7946,Stephenie,Ubee,05.08.1985,Mexico,1.67,93.17,2,307,c8b20b59-51b1-4f8b-a3eb-26e207287184,05.08.1993
ea52c81d-9ab7-4a33-b270-1cd4ed2c0df6,Vic,Dobbyn,12.12.1987,Syria,1.57,78.09,1,308,05d02e85-9789-441d-b28f-689c6511cf7e,12.12.1995
0a7f2e2c-6e05-4eb5-80be-d46c103ab43b,Shirl,Casillas,03.10.1987,Indonesia,1.47,89.21,1,309,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,03.10.1995
2d92e6bf-a930-4fd4-b184-4d8afe9fce63,Elisabeth,Balazot,18.11.2003,China,1.51,88.59,2,310,a621843d-fee4-4f59-82b2-62a0cf74549f,18.11.2011
1de35b01-d9dd-4d3c-a2ff-64255d1d49fd,Chan,Piperley,20.02.2000,China,1.46,129.69,2,311,26cc1c37-325f-473c-84cb-f3db7140369c,20.02.2008
f8602bac-e471-487c-94ad-7d5843e7d1f4,Shirley,Creamer,26.07.1992,Ireland,1.88,96.85,1,312,52d36a44-a02a-4729-9ffc-9a1241623042,26.07.2000
8e230ac7-61d0-4e23-bbf6-c1eb3ef84c3a,Jefferson,Caherny,24.09.2000,United States,1.26,183.88,2,313,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,24.09.2008
bc59e12d-431e-49b7-8acd-0bf458739df9,Merrie,Lendon,07.05.1994,American Samoa,1.53,192.31,2,314,f74c7855-407a-4989-9079-1e0e98ed1232,07.05.2002
0be61523-1220-419a-b4a1-cd4f2b88bf7a,Gerhard,Stienton,14.09.1995,Brazil,1.63,122.14,0,315,815baa9d-02cc-49ae-bf3e-0e8958712efb,14.09.2003
9e0621ec-b475-4929-b7c4-1c8ef4ba753d,Margarete,Barcke,07.02.2002,Indonesia,1.57,179.97,0,316,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,07.02.2010
aaf6ac15-2468-4a33-aafc-c63cb13d549d,Trudie,Muldownie,04.03.1991,Canada,1.33,181.92,0,317,e089d826-6001-45ae-9c5f-0109c044c30b,04.03.1999
55be032b-0b51-42b6-830f-f018fd90d2d5,Marian,Brognot,23.11.1992,Canada,1.56,111.52,1,318,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,23.11.2000
fd1cf610-6e42-4c80-a198-4b7b11d3af08,Charlie,Hitzke,13.01.1988,Mongolia,1.59,102.45,2,319,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,13.01.1996
7ef13c82-9edd-4ddd-b734-cfbd4176944f,Maury,Piercey,12.07.2005,China,1.11,120.01,2,320,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,12.07.2013
329d5eb5-1208-4891-babe-3d687032e72e,Emilee,Hardi,03.08.1991,Argentina,1.88,167.87,1,321,b824de3c-cacf-4489-84ca-b7801cba3db7,03.08.1999
d810c85e-92ad-40fc-95c4-f8e177ae3562,Rikki,McDonough,22.01.2004,France,1.19,188.03,1,322,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,22.01.2012
a67dbb97-0873-4b10-96a0-2f7d4591e083,Arturo,Restall,01.10.2003,China,1.81,194.26,2,323,6240b294-5b27-4d32-b593-d0d73d57bce7,01.10.2011
26341922-05a2-4543-af3a-e3360b2d0541,Verene,Egginson,23.10.2004,China,1.36,71.8,1,324,3748229b-f545-4303-a4f0-bf39565f86f2,23.10.2012
c3e368c3-3db7-4e6f-9bbc-abe5331bbcf8,Albertina,Burleigh,27.07.1988,Sweden,1.11,155.33,2,325,710fbb15-7b65-40f3-99f6-a7e990cb4b53,27.07.1996
ced3e2d6-5488-4379-a7ea-626d8c138147,Ramon,Toseland,19.07.1998,Mexico,1.09,128.44,2,326,5cf08038-6c03-4d00-99ce-15c927bb71c0,19.07.2006
ab6bf168-d968-45b0-a677-a8de4204cefe,Conway,Yitzovitz,09.07.1989,Russia,1.98,174.89,0,327,c8b20b59-51b1-4f8b-a3eb-26e207287184,09.07.1997
6a1ae201-9cf5-4dbb-9a06-e1c3748b4cec,Phineas,Griffin,24.08.1990,Nigeria,1.98,167.72,0,328,05d02e85-9789-441d-b28f-689c6511cf7e,24.08.1998
c6f0c69c-e2a1-4962-bd13-38c4e6f5b04c,Esmaria,Kermannes,10.11.2002,China,1.76,93.04,1,329,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,10.11.2010
04fcaae1-3e2b-458c-b2f5-a2e0770027ea,Dorotea,Iseton,07.03.1991,Philippines,1.01,156.95,0,330,a621843d-fee4-4f59-82b2-62a0cf74549f,07.03.1999
336cd20c-ae82-4baf-9627-411dd5703ab6,Joline,Macken,19.10.1987,France,1.21,165.29,1,331,26cc1c37-325f-473c-84cb-f3db7140369c,19.10.1995
3853b610-f8d5-4fc6-b636-9e8049071a5a,Vlad,Walcher,11.06.1990,Poland,1.39,73.18,0,332,52d36a44-a02a-4729-9ffc-9a1241623042,11.06.1998
1ddc4fef-22f8-459d-90c0-47feac3535a3,Burke,Boldra,28.11.2001,Czech Republic,1.76,110.64,0,333,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,28.11.2009
fa8b1c1a-4a64-47ae-82d6-bc91c54acb1e,Daisy,Kirmond,20.12.1990,Pakistan,1.51,99.54,0,334,f74c7855-407a-4989-9079-1e0e98ed1232,20.12.1998
bbb403c9-5965-4691-bfa0-d297b67fb10b,Darsey,Kernoghan,26.03.1991,Georgia,1.23,167.5,0,335,815baa9d-02cc-49ae-bf3e-0e8958712efb,26.03.1999
2edce5d1-510b-4b7d-b507-dc8ec0812322,Hanan,Lafflina,05.04.2005,Ireland,1.12,118.38,0,336,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,05.04.2013
922ecf79-ba9d-484d-980f-4080a07c0624,Bryana,Karpman,05.11.1988,East Timor,1.42,68.92,2,337,e089d826-6001-45ae-9c5f-0109c044c30b,05.11.1996
b7b1945f-5d85-402f-86e9-2eed681d19b7,Spike,Duligall,28.08.1997,China,1.96,179.98,1,338,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,28.08.2005
59cda747-d470-4547-8b15-d203249fef98,Alexandros,Slide,18.04.1993,Georgia,1.47,179.08,2,339,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,18.04.2001
b5133f19-3fb8-4bef-9197-9f979026d56d,Jane,Orhrt,25.01.2000,China,1.52,85.81,1,340,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,25.01.2008
60c47681-227d-4b92-a699-8c05ee6b4492,Mychal,Twist,28.12.2002,China,1.19,55.1,1,341,b824de3c-cacf-4489-84ca-b7801cba3db7,28.12.2010
9f1183f1-5d64-4acf-be24-8f5df1c61c71,Drucill,Towriss,04.02.1996,Peru,1.75,79.1,0,342,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,04.02.2004
f0350d2a-d8c1-44e5-9d00-686d8b887034,Anthia,Antonognoli,19.01.1995,Vietnam,1.59,175.8,0,343,6240b294-5b27-4d32-b593-d0d73d57bce7,19.01.2003
f2bf944b-ffd1-4e8f-b6f0-9c872bbae1cf,Pamella,Cowan,18.08.1992,China,1.6,93.92,0,344,3748229b-f545-4303-a4f0-bf39565f86f2,18.08.2000
fdbeda9c-0925-4455-ab53-f03751a9a2a7,Tatiana,Ailmer,11.08.1996,Indonesia,1.73,170.73,1,345,710fbb15-7b65-40f3-99f6-a7e990cb4b53,11.08.2004
a14821f9-6395-48a6-b95c-eefb12a7c080,Britt,Kidde,14.12.2004,Bulgaria,1.31,128.33,2,346,5cf08038-6c03-4d00-99ce-15c927bb71c0,14.12.2012
41fbd5b7-f3c8-4488-afe5-fba7a523707a,Glenn,MacCole,08.07.1988,Sweden,1.11,196.59,0,347,c8b20b59-51b1-4f8b-a3eb-26e207287184,08.07.1996
382e7136-778b-4838-bc66-3b66b032ea8f,Benny,Mufford,01.01.1993,Indonesia,1.74,188.43,0,348,05d02e85-9789-441d-b28f-689c6511cf7e,01.01.2001
a93659b8-edaa-4bd1-b6b8-1c7157e1d091,Jasper,Belson,21.05.1997,China,1.05,93.64,2,349,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,21.05.2005
11da6f13-b77c-4149-9405-b03fa1fafce9,Faythe,Jerche,21.01.1988,Japan,1.79,100.52,2,350,a621843d-fee4-4f59-82b2-62a0cf74549f,21.01.1996
d7048554-1c3c-4194-a929-1df5552c158a,Jewel,Pankhurst.,12.10.1989,France,1.54,67.67,2,351,26cc1c37-325f-473c-84cb-f3db7140369c,12.10.1997
f4f0711a-a64a-4c23-b21e-d46238c4e3d7,Tanya,de Amaya,25.08.2000,Russia,1.64,166.82,1,352,52d36a44-a02a-4729-9ffc-9a1241623042,25.08.2008
4615aad2-cfa0-4180-a9fc-def608015e7d,Nathanial,Lynagh,23.08.2005,Argentina,1.22,71.18,2,353,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,23.08.2013
82b962f5-26d8-4b1d-b3eb-7c64f57897fb,Rena,Pointing,06.05.1997,Sweden,1.81,129.26,0,354,f74c7855-407a-4989-9079-1e0e98ed1232,06.05.2005
472b2b06-2f63-48b6-84b9-e0a99c7be3a1,Scarlett,Isenor,09.10.1992,Poland,1.13,128.78,2,355,815baa9d-02cc-49ae-bf3e-0e8958712efb,09.10.2000
d557d0f9-4acf-43d7-aa00-47a6e9e56afb,Merralee,Korn,28.05.1994,Japan,1.17,189.8,0,356,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,28.05.2002
0437d059-56df-4153-b663-e8ad2c56c20c,Dermot,Prestner,20.11.2004,Finland,1.34,149.54,1,357,e089d826-6001-45ae-9c5f-0109c044c30b,20.11.2012
d2fee80a-ebf6-4bc6-8cd8-7b7376527655,Axe,Lindmark,14.07.1997,Canada,1.6,126.13,1,358,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,14.07.2005
6f14e78e-6f4d-470a-b248-d57fcf135211,Elle,Halsho,04.02.2006,China,1.44,171.35,2,359,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,04.02.2014
2298773b-fce0-49ac-9fc6-22e3a933460e,Constantine,Dods,17.08.1995,Czech Republic,1.05,113.34,0,360,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,17.08.2003
2380cdf6-2b25-4c23-8b38-f4004c6c437b,Saunder,Alliband,02.11.2002,Saudi Arabia,1.18,104.92,2,361,b824de3c-cacf-4489-84ca-b7801cba3db7,02.11.2010
78e140c8-5e26-4e7f-817f-13ab44135282,Onida,Mizzen,25.04.1996,Russia,1.42,191.16,0,362,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,25.04.2004
64cc6f53-7283-4b1d-8fe1-94988ccb4bcf,Hertha,Macvain,14.10.2004,Brazil,1.19,114.1,0,363,6240b294-5b27-4d32-b593-d0d73d57bce7,14.10.2012
8ea48405-877b-498c-8a4f-cefd73ec4d0f,Leela,Kneal,15.03.2006,Guatemala,1.99,65.53,1,364,3748229b-f545-4303-a4f0-bf39565f86f2,15.03.2014
3b0f1d58-7978-4ffb-b1d8-0613f2003de0,Quintina,Bellelli,20.03.1995,Canada,1.8,108.55,0,365,710fbb15-7b65-40f3-99f6-a7e990cb4b53,20.03.2003
53e7594e-d23b-4ac5-adf6-4a46183d4b05,Alysia,Pozzi,20.04.1994,Chile,1.97,148.49,2,366,5cf08038-6c03-4d00-99ce-15c927bb71c0,20.04.2002
9c6e79a6-5916-4779-9c92-bd050343b3d6,Olia,Cianelli,23.01.2004,China,1.01,86.42,2,367,c8b20b59-51b1-4f8b-a3eb-26e207287184,23.01.2012
83ab91a6-1b66-435b-9784-449027092b48,Xylia,Pellington,12.04.1988,China,1.56,182.96,1,368,05d02e85-9789-441d-b28f-689c6511cf7e,12.04.1996
59d31c5b-0809-40b5-842e-a42f920e3063,Konrad,Harkes,18.06.2000,Guatemala,1.26,197.84,0,369,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,18.06.2008
e253d3ad-c5bc-4389-8a3c-2882b74cd1df,Libbie,Wattingham,27.10.2004,Poland,1.81,54.82,2,370,a621843d-fee4-4f59-82b2-62a0cf74549f,27.10.2012
ca906a23-3c3b-4350-a27a-106f20c83573,Gelya,Brunsen,09.08.1985,Argentina,1.18,91.34,2,371,26cc1c37-325f-473c-84cb-f3db7140369c,09.08.1993
b650c6a1-514b-44a9-9caa-370c319abf90,Dorey,Nathon,25.06.1995,Tunisia,1.7,175.22,2,372,52d36a44-a02a-4729-9ffc-9a1241623042,25.06.2003
26c48b74-7064-4910-9ec7-17c74c55a2b6,Carter,Buggs,23.09.1991,Sweden,1.2,76.65,2,373,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,23.09.1999
546989d2-5eb2-4358-8bf9-574efb78dcc9,Nevile,Clail,16.01.1996,Brazil,1.45,61.18,2,374,f74c7855-407a-4989-9079-1e0e98ed1232,16.01.2004
ad8f14ab-bbf9-452b-90f7-824629b849f4,Friederike,Desesquelle,07.01.2004,Venezuela,1.37,58.45,2,375,815baa9d-02cc-49ae-bf3e-0e8958712efb,07.01.2012
9b634ece-39ae-4307-9c0a-03724ada33c8,Eb,Linklater,01.08.1994,Indonesia,1.32,143.41,1,376,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,01.08.2002
3019895a-ce35-438d-aab6-934806e965e4,Gilbertina,Tassell,21.06.1999,Laos,1.98,81.15,0,377,e089d826-6001-45ae-9c5f-0109c044c30b,21.06.2007
bfb9b782-403e-4dc6-a769-f30d441fd309,Diann,Karlik,01.05.1988,Greece,1.97,113.89,1,378,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,01.05.1996
36a2b33f-42b0-4181-80ce-40ac396609f0,Atalanta,Esel,09.03.1994,Nepal,1.43,52.01,0,379,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,09.03.2002
fe9ac447-392a-4a4b-b4fa-6dd29248d586,Rockwell,Hallowell,17.08.1988,Philippines,1.65,198.47,0,380,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,17.08.1996
f378059b-ac60-41cf-88b3-448e6c09f686,Caryl,Letford,27.02.1990,Saudi Arabia,1.35,123.81,2,381,b824de3c-cacf-4489-84ca-b7801cba3db7,27.02.1998
32c773d9-8f1f-489c-8af0-2b252b4a151d,Bud,Krug,15.02.1990,China,1.65,174.9,1,382,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,15.02.1998
0e18b13f-5f72-429a-aac4-e60d8dbc127c,Doralynne,Shury,19.08.1986,Japan,1.41,88.38,1,383,6240b294-5b27-4d32-b593-d0d73d57bce7,19.08.1994
7f77afbc-d6f2-4b3c-a32e-69d3e654f475,Wynn,Lampl,06.12.1987,Greece,1.05,160.32,1,384,3748229b-f545-4303-a4f0-bf39565f86f2,06.12.1995
f3004ecf-0297-4f9e-baf6-96399bf1ab1a,Loni,Voysey,06.10.1996,China,1.0,58.02,1,385,710fbb15-7b65-40f3-99f6-a7e990cb4b53,06.10.2004
faea8ba5-f86a-449a-ba57-fa0c4e1f011d,Walden,Radki,20.10.1985,China,1.25,55.25,0,386,5cf08038-6c03-4d00-99ce-15c927bb71c0,20.10.1993
e08c0871-3cc5-45d8-ae9c-b4ab468365e0,Barthel,Louch,04.05.1992,Latvia,1.96,101.48,2,387,c8b20b59-51b1-4f8b-a3eb-26e207287184,04.05.2000
8eed74d4-fc0c-4e7f-871d-71339a6a8dcd,Chrysa,Pothergill,09.11.1989,Sweden,1.13,143.98,1,388,05d02e85-9789-441d-b28f-689c6511cf7e,09.11.1997
b009e613-8fad-46fc-8a06-0795341e941e,Aleen,Kike,28.10.1986,Indonesia,1.08,157.33,1,389,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,28.10.1994
137666d9-4e59-4641-93ae-f257700e8157,Inness,Rasch,30.04.2002,China,1.79,142.81,2,390,a621843d-fee4-4f59-82b2-62a0cf74549f,30.04.2010
27d66e00-13d1-4e61-93ce-abada6a22225,Suzanne,Redshaw,08.06.1997,Portugal,1.73,129.85,0,391,26cc1c37-325f-473c-84cb-f3db7140369c,08.06.2005
43b571de-d930-4ada-a025-94d4ae71d8f0,Vania,Snowball,19.08.1990,Estonia,1.8,88.95,0,392,52d36a44-a02a-4729-9ffc-9a1241623042,19.08.1998
638ad575-2e81-44ee-ba3f-d22d381cf48d,Helaine,Londesborough,26.11.1997,China,1.67,150.61,0,393,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,26.11.2005
d7b70d20-abc9-4478-b2af-357940ff4cbe,Rodolphe,Obin,31.08.2000,Philippines,1.75,199.03,1,394,f74c7855-407a-4989-9079-1e0e98ed1232,31.08.2008
a04ed398-c680-48d7-9f3b-38f77ced58e7,Obed,Duffy,03.05.1998,Afghanistan,1.05,98.71,0,395,815baa9d-02cc-49ae-bf3e-0e8958712efb,03.05.2006
de4ac63c-4e1f-400c-af02-512edd84edb0,Prince,Heffer,09.10.1989,Indonesia,1.42,170.45,0,396,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,09.10.1997
a7bf1ff5-89cf-4232-92b0-a0b654cf35f0,Olenolin,Savory,08.04.1995,Guatemala,1.38,88.12,2,397,e089d826-6001-45ae-9c5f-0109c044c30b,08.04.2003
48c3ded8-fcc3-41ec-a9fd-21940c7ac270,Shoshana,Woodhall,17.02.1994,Finland,1.3,59.06,1,398,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,17.02.2002
f1ca49ce-d5db-41f9-94b5-b4c61eb50566,Bart,Kee,29.11.1986,Tunisia,1.15,104.19,1,399,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,29.11.1994
e47b26f0-6a1f-49bb-a43f-7b9645da4602,Augustina,Klosges,21.03.1998,Peru,1.48,127.75,0,400,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,21.03.2006
2133a18a-0f51-49e6-aaf5-e94abf211fd6,Valenka,Bennett,09.09.1999,Thailand,1.79,53.05,1,401,b824de3c-cacf-4489-84ca-b7801cba3db7,09.09.2007
ea1aab79-5910-4bf1-9852-d433492f0e4b,Sadella,Schulze,02.08.2001,Brazil,1.05,78.99,0,402,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,02.08.2009
acc806bd-81d4-4543-a557-fa0dd8e99612,Natal,Niven,05.08.1996,France,1.34,103.81,0,403,6240b294-5b27-4d32-b593-d0d73d57bce7,05.08.2004
b8d11ab4-132c-423d-9609-5279273770cb,Marshal,Wilprecht,16.07.2004,Japan,1.49,139.1,2,404,3748229b-f545-4303-a4f0-bf39565f86f2,16.07.2012
b1ffdf97-2512-4673-a065-cda439bb2aab,Estrellita,Stadden,20.04.1991,China,1.76,88.22,0,405,710fbb15-7b65-40f3-99f6-a7e990cb4b53,20.04.1999
2ffff3b5-731c-421e-bbf4-94538f785188,Arabele,Sidle,21.06.1988,Philippines,1.24,169.02,1,406,5cf08038-6c03-4d00-99ce-15c927bb71c0,21.06.1996
2e99af42-6fcc-4614-9eaa-a0b1990295d4,Jacquenetta,Siflet,15.12.2005,Brazil,1.65,79.46,0,407,c8b20b59-51b1-4f8b-a3eb-26e207287184,15.12.2013
52cff502-e72d-4fa1-9c89-a66d713a35eb,Bron,Simister,15.11.2005,Czech Republic,1.8,153.68,1,408,05d02e85-9789-441d-b28f-689c6511cf7e,15.11.2013
38a6a677-823b-4056-9f54-b9b8febfc835,Ardyth,Mohring,19.01.2004,Poland,1.49,74.38,0,409,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,19.01.2012
4afad5c2-c9b2-4adc-811a-41e6001a8710,Tades,Jirasek,19.12.2002,Angola,1.23,183.1,0,410,a621843d-fee4-4f59-82b2-62a0cf74549f,19.12.2010
6c20e1e0-81c5-425a-ba07-eeea54bf5bcf,Leonie,Baumadier,13.04.2006,China,1.44,110.14,2,411,26cc1c37-325f-473c-84cb-f3db7140369c,13.04.2014
d323e891-9e15-40f7-b99e-1ddad97ba05a,Coleen,Doerren,28.03.1991,Portugal,1.7,182.46,0,412,52d36a44-a02a-4729-9ffc-9a1241623042,28.03.1999
e25260c0-4c97-49cb-ac24-9e5c300a91f2,Percy,Brindle,13.03.1998,Chile,1.6,93.52,1,413,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,13.03.2006
b862dbcc-7166-4bdf-80bb-ddeee6bf3232,Tamera,McVitty,18.02.1994,Egypt,1.09,171.84,1,414,f74c7855-407a-4989-9079-1e0e98ed1232,18.02.2002
237dc8f2-68e6-4d45-a7d7-5a3c543a2dcf,Rhett,Sorby,21.12.2004,China,1.06,149.95,0,415,815baa9d-02cc-49ae-bf3e-0e8958712efb,21.12.2012
2aab552a-d66b-4fcb-9164-522c792a8c10,Livia,Blasiak,06.12.1998,Indonesia,1.57,187.75,2,416,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,06.12.2006
fc60ed92-e0fd-4bc3-a843-d675ff4b2a2e,Cecelia,Romme,18.01.1996,Portugal,1.36,76.28,0,417,e089d826-6001-45ae-9c5f-0109c044c30b,18.01.2004
ab6cd60c-af02-4e3d-ad4b-0da00babbbc6,Mahmoud,Stitcher,22.02.1992,Russia,1.74,65.12,2,418,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,22.02.2000
3f52d859-ae58-4dad-829a-e80b4dc5e397,Dedie,Carlsson,24.05.1988,Indonesia,1.83,199.09,0,419,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,24.05.1996
992b2832-bbd0-4fed-a954-5e0ceb865fb6,Jemima,Roydon,22.05.1987,Sweden,1.54,197.68,2,420,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,22.05.1995
a94614b6-3eea-4e20-a68b-159a1f5600c0,Joell,Hordle,13.08.1995,China,1.29,125.99,2,421,b824de3c-cacf-4489-84ca-b7801cba3db7,13.08.2003
6fa8fa09-3b06-45bf-8077-7fd4ba24bca2,Dorthy,Allon,16.06.2004,Peru,1.46,193.95,2,422,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,16.06.2012
44d33e19-5ec4-4e28-8fcb-fb90e68c5331,Elbert,Habbershon,05.09.1999,China,1.97,51.51,0,423,6240b294-5b27-4d32-b593-d0d73d57bce7,05.09.2007
8d135e23-4d01-4ed5-ac3d-08d2395ab4c5,Jayson,Masselin,19.12.2003,Argentina,1.64,176.86,1,424,3748229b-f545-4303-a4f0-bf39565f86f2,19.12.2011
fe32db2f-5763-4d6b-aa09-16fa4ebaebca,Pat,Knevet,20.04.1988,Vietnam,1.94,66.97,0,425,710fbb15-7b65-40f3-99f6-a7e990cb4b53,20.04.1996
44e19ce6-62d4-4b8d-80a6-84ffb8fa2abf,Pepe,Allingham,01.06.2004,Poland,1.02,101.63,2,426,5cf08038-6c03-4d00-99ce-15c927bb71c0,01.06.2012
10618a75-fccf-446b-8427-2b62e4b7390a,Farra,Schuster,24.07.2005,San Marino,1.14,124.22,1,427,c8b20b59-51b1-4f8b-a3eb-26e207287184,24.07.2013
23537240-10eb-40b7-979f-b008d5c8ed14,Carey,Haggith,24.05.1992,Greece,1.97,93.06,0,428,05d02e85-9789-441d-b28f-689c6511cf7e,24.05.2000
b8f8f465-5634-499b-b57f-ede5478538a5,Kale,MacTerrelly,11.03.2000,China,1.93,160.49,1,429,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,11.03.2008
afe98969-0727-4e02-9416-ca1e05f306e1,Georges,Lauritsen,04.09.1999,Myanmar,1.75,138.27,2,430,a621843d-fee4-4f59-82b2-62a0cf74549f,04.09.2007
0219d175-d64a-4f61-ae82-1461318f43fd,Nicolis,Rizzello,26.11.1996,Argentina,1.82,139.64,1,431,26cc1c37-325f-473c-84cb-f3db7140369c,26.11.2004
0226bca4-af56-4e26-b456-30a531993561,Radcliffe,Mendoza,22.05.1987,Indonesia,1.14,130.48,1,432,52d36a44-a02a-4729-9ffc-9a1241623042,22.05.1995
0a69a176-f4a5-4eac-bc06-02d009070a18,Daryl,Clist,04.10.1997,United States,1.32,115.16,1,433,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,04.10.2005
6bde41cf-631f-430b-856b-bfee0ae0dc14,Renell,Ixer,03.06.1993,Russia,1.19,161.72,2,434,f74c7855-407a-4989-9079-1e0e98ed1232,03.06.2001
10f5bf9c-ec5e-42c7-bc8f-936d58b6e58a,Corilla,Odcroft,28.07.1993,Iceland,1.04,79.91,1,435,815baa9d-02cc-49ae-bf3e-0e8958712efb,28.07.2001
059a1452-5d36-4680-8ff9-b507faa75c2c,Johnette,Gandrich,22.01.2005,Russia,1.59,116.7,0,436,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,22.01.2013
6cca34ad-64c8-4f96-ab8b-a7c4e2c64344,Meggi,Shillitto,06.06.2000,Czech Republic,1.25,196.11,2,437,e089d826-6001-45ae-9c5f-0109c044c30b,06.06.2008
7ef210d0-4a12-4f65-8f6c-e56fd442b205,Akim,Lealle,03.05.1999,Western Sahara,1.86,167.46,0,438,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,03.05.2007
